linear,angular,target_rpm,feedback_rpm,l_difference,l_tf,l_ft0.200000,0.000000,1.000000,1.000000,-36.642650,0.232558,4.300000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-10.548753,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,46.191946,0.193798,5.160000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
-0.200000,0.000000,1.000000,1.000000,-11.103833,nan,-0.000000
